device_id,field_id,temperature,humidity,ec_value,ph_value,collect_time,data_status,longitude,latitude,altitude
DEVICE_FIELD_003_001,FIELD_003,19.76,67.78,1.657,7.04,2026-01-15 23:50:41,0,116.397924,39.909349,49.94
DEVICE_FIELD_003_001,FIELD_003,19.38,80.91,1.803,6.82,2026-01-16 00:50:41,0,116.398583,39.908242,47.16
DEVICE_FIELD_003_001,FIELD_003,24.98,75.78,1.644,6.91,2026-01-16 01:50:41,0,116.397155,39.908494,53.37
DEVICE_FIELD_003_001,FIELD_003,25.78,64.1,1.516,7.13,2026-01-16 02:50:41,0,116.396353,39.910652,55.29
DEVICE_FIELD_003_001,FIELD_003,28.67,73.83,1.671,7.45,2026-01-16 03:50:41,0,116.396619,39.909585,44.55
DEVICE_FIELD_003_001,FIELD_003,29.65,74.8,1.567,7.04,2026-01-16 04:50:41,0,116.396759,39.910646,53.01
DEVICE_FIELD_003_001,FIELD_003,31.94,69.38,1.589,6.6,2026-01-16 05:50:41,0,116.398035,39.908325,48.71
DEVICE_FIELD_003_001,FIELD_003,32.53,63.55,1.632,6.93,2026-01-16 06:50:41,0,116.397579,39.908291,54.21
DEVICE_FIELD_003_001,FIELD_003,30.42,74.05,1.631,7.0,2026-01-16 07:50:41,0,116.396294,39.907929,44.65
DEVICE_FIELD_003_001,FIELD_003,29.8,65.7,1.55,7.18,2026-01-16 08:50:41,0,116.397798,39.908622,45.51
DEVICE_FIELD_003_001,FIELD_003,29.44,66.7,1.619,7.0,2026-01-16 09:50:41,0,116.398127,39.908919,51.87
DEVICE_FIELD_003_001,FIELD_003,24.1,75.21,1.565,6.73,2026-01-16 10:50:41,0,116.396821,39.911146,59.61
DEVICE_FIELD_003_001,FIELD_003,24.44,72.99,1.59,7.1,2026-01-16 11:50:41,0,116.39785,39.909558,55.89
DEVICE_FIELD_003_001,FIELD_003,25.95,76.36,1.818,7.13,2026-01-16 12:50:41,0,116.396659,39.909183,44.87
DEVICE_FIELD_003_001,FIELD_003,19.22,76.43,1.875,6.81,2026-01-16 13:50:41,0,116.398276,39.910803,54.74
DEVICE_FIELD_003_001,FIELD_003,19.41,73.26,1.605,6.97,2026-01-16 14:50:41,0,116.396981,39.909799,39.86
DEVICE_FIELD_003_001,FIELD_003,17.4,72.25,1.58,6.81,2026-01-16 15:50:41,0,116.39678,39.909074,46.43
DEVICE_FIELD_003_001,FIELD_003,16.46,67.49,1.64,6.95,2026-01-16 16:50:41,0,116.397955,39.909562,43.29
DEVICE_FIELD_003_001,FIELD_003,14.63,72.79,1.664,6.86,2026-01-16 17:50:41,0,116.397219,39.911826,40.89
DEVICE_FIELD_003_001,FIELD_003,11.32,70.12,1.664,6.8,2026-01-16 18:50:41,0,116.398396,39.910141,58.7
DEVICE_FIELD_003_001,FIELD_003,14.78,70.84,1.425,6.97,2026-01-16 19:50:41,0,116.396481,39.909717,55.34
DEVICE_FIELD_003_001,FIELD_003,15.15,74.86,1.655,6.8,2026-01-16 20:50:41,0,116.398115,39.909822,41.62
DEVICE_FIELD_003_001,FIELD_003,20.31,68.4,1.593,7.07,2026-01-16 21:50:41,0,116.399401,39.908343,50.67
DEVICE_FIELD_003_001,FIELD_003,19.18,75.11,1.625,6.38,2026-01-16 22:50:41,0,116.397703,39.908544,44.22
DEVICE_FIELD_003_001,FIELD_003,23.17,81.11,1.617,6.85,2026-01-16 23:50:41,0,116.396416,39.910447,49.37
DEVICE_FIELD_003_001,FIELD_003,20.35,67.45,1.362,6.6,2026-01-17 00:50:41,0,116.396642,39.909766,50.26
DEVICE_FIELD_003_001,FIELD_003,4.84,79.97,-0.065,6.43,2026-01-17 01:50:41,1,116.398513,39.908514,53.98
DEVICE_FIELD_003_001,FIELD_003,26.27,78.02,1.768,7.04,2026-01-17 02:50:41,0,116.397658,39.908709,55.64
DEVICE_FIELD_003_001,FIELD_003,28.32,72.79,1.309,7.15,2026-01-17 03:50:41,0,116.39603,39.909852,46.8
DEVICE_FIELD_003_001,FIELD_003,27.81,61.75,1.476,6.97,2026-01-17 04:50:41,0,116.397302,39.908827,44.6
DEVICE_FIELD_003_001,FIELD_003,30.42,70.08,1.684,6.81,2026-01-17 05:50:41,0,116.397617,39.908348,49.56
DEVICE_FIELD_003_001,FIELD_003,31.33,71.98,1.7,7.32,2026-01-17 06:50:41,0,116.396433,39.908487,52.59
DEVICE_FIELD_003_001,FIELD_003,27.6,68.77,1.617,7.08,2026-01-17 07:50:41,0,116.398416,39.908729,45.5
DEVICE_FIELD_003_001,FIELD_003,31.37,58.32,1.539,6.95,2026-01-17 08:50:41,0,116.398761,39.908389,46.28
DEVICE_FIELD_003_001,FIELD_003,27.69,74.04,1.674,6.86,2026-01-17 09:50:41,0,116.395656,39.909943,54.47
DEVICE_FIELD_003_001,FIELD_003,24.84,75.11,1.572,6.98,2026-01-17 10:50:41,0,116.396177,39.908955,53.81
DEVICE_FIELD_003_001,FIELD_003,25.82,62.64,1.501,7.12,2026-01-17 11:50:41,0,116.396742,39.909157,54.07
DEVICE_FIELD_003_001,FIELD_003,22.32,79.75,1.609,7.44,2026-01-17 12:50:41,0,116.396679,39.908757,45.85
DEVICE_FIELD_003_001,FIELD_003,21.28,71.76,1.819,7.03,2026-01-17 13:50:41,0,116.397404,39.908337,48.02
DEVICE_FIELD_003_001,FIELD_003,20.06,77.3,1.597,7.2,2026-01-17 14:50:41,0,116.398612,39.908447,59.79
DEVICE_FIELD_003_001,FIELD_003,18.14,73.7,1.838,7.11,2026-01-17 15:50:41,0,116.39703,39.907577,51.24
DEVICE_FIELD_003_001,FIELD_003,18.81,77.43,1.693,6.98,2026-01-17 16:50:41,0,116.396685,39.909801,53.06
DEVICE_FIELD_003_001,FIELD_003,14.11,80.88,1.719,6.69,2026-01-17 17:50:41,0,116.396962,39.911412,54.77
DEVICE_FIELD_003_001,FIELD_003,17.72,76.17,1.556,6.44,2026-01-17 18:50:41,0,116.397376,39.910338,56.34
DEVICE_FIELD_003_001,FIELD_003,16.12,75.36,1.68,7.2,2026-01-17 19:50:41,0,116.397771,39.909915,45.83
DEVICE_FIELD_003_001,FIELD_003,15.94,78.88,1.623,7.06,2026-01-17 20:50:41,0,116.39865,39.907951,46.21
DEVICE_FIELD_003_001,FIELD_003,18.98,83.05,1.669,6.94,2026-01-17 21:50:41,0,116.396208,39.911111,50.2
DEVICE_FIELD_003_001,FIELD_003,22.49,75.61,1.702,6.67,2026-01-17 22:50:41,0,116.396359,39.909094,48.81
DEVICE_FIELD_003_001,FIELD_003,22.13,82.91,1.643,6.87,2026-01-17 23:50:41,0,116.397062,39.910169,52.27
DEVICE_FIELD_003_001,FIELD_003,23.95,70.23,1.444,6.93,2026-01-18 00:50:41,0,116.396964,39.90868,43.08
DEVICE_FIELD_003_001,FIELD_003,25.15,69.42,1.617,6.85,2026-01-18 01:50:41,0,116.397419,39.907291,52.22
DEVICE_FIELD_003_001,FIELD_003,25.08,69.07,1.53,7.08,2026-01-18 02:50:41,0,116.395664,39.909137,46.49
DEVICE_FIELD_003_001,FIELD_003,30.64,66.46,1.605,6.79,2026-01-18 03:50:41,0,116.398788,39.908473,56.58
DEVICE_FIELD_003_001,FIELD_003,33.5,74.51,1.642,6.94,2026-01-18 04:50:41,0,116.396615,39.91057,55.73
DEVICE_FIELD_003_001,FIELD_003,30.03,71.21,1.56,7.07,2026-01-18 05:50:41,0,116.398211,39.909913,57.38
DEVICE_FIELD_003_001,FIELD_003,29.51,69.48,1.651,6.86,2026-01-18 06:50:41,0,116.397348,39.908541,47.94
DEVICE_FIELD_003_001,FIELD_003,31.64,67.27,1.506,6.84,2026-01-18 07:50:41,0,116.396155,39.907915,51.56
DEVICE_FIELD_003_001,FIELD_003,28.95,64.27,1.539,6.99,2026-01-18 08:50:41,0,116.39733,39.909208,54.13
DEVICE_FIELD_003_001,FIELD_003,30.42,63.68,1.445,6.77,2026-01-18 09:50:41,0,116.397036,39.909481,48.83
DEVICE_FIELD_003_001,FIELD_003,27.63,76.59,1.577,6.91,2026-01-18 10:50:41,0,116.397726,39.908806,48.12
DEVICE_FIELD_003_001,FIELD_003,24.86,78.5,1.7,6.97,2026-01-18 11:50:41,0,116.398683,39.909758,38.22
DEVICE_FIELD_003_001,FIELD_003,22.8,79.4,-0.222,7.33,2026-01-18 12:50:41,1,116.396807,39.909508,45.19
DEVICE_FIELD_003_001,FIELD_003,21.7,67.12,1.516,6.88,2026-01-18 13:50:41,0,116.399185,39.911288,51.79
DEVICE_FIELD_003_001,FIELD_003,13.69,85.03,1.626,7.39,2026-01-18 14:50:41,0,116.39858,39.908601,43.34
DEVICE_FIELD_003_001,FIELD_003,20.42,66.96,1.59,6.74,2026-01-18 15:50:41,0,116.394843,39.908803,47.85
DEVICE_FIELD_003_001,FIELD_003,19.43,72.79,1.701,6.61,2026-01-18 16:50:41,0,116.397599,39.910411,60.81
DEVICE_FIELD_003_001,FIELD_003,16.02,78.56,1.602,6.8,2026-01-18 17:50:41,0,116.396308,39.910418,47.5
DEVICE_FIELD_003_001,FIELD_003,15.73,80.83,1.701,6.96,2026-01-18 18:50:41,0,116.396363,39.909045,43.8
DEVICE_FIELD_003_001,FIELD_003,40.09,39.39,0.712,7.67,2026-01-18 19:50:41,1,116.397187,39.908275,51.01
DEVICE_FIELD_003_001,FIELD_003,18.44,74.73,1.657,6.78,2026-01-18 20:50:41,0,116.398277,39.9084,50.52
DEVICE_FIELD_003_001,FIELD_003,32.78,80.06,1.54,5.64,2026-01-18 21:50:41,1,116.39915,39.909943,59.42
DEVICE_FIELD_003_001,FIELD_003,17.88,69.93,1.524,6.57,2026-01-18 22:50:41,0,116.397795,39.907862,57.64
DEVICE_FIELD_003_001,FIELD_003,20.43,80.63,1.747,6.98,2026-01-18 23:50:41,0,116.397272,39.91179,57.35
DEVICE_FIELD_003_001,FIELD_003,24.34,60.89,1.439,7.2,2026-01-19 00:50:41,0,116.398034,39.909663,51.96
DEVICE_FIELD_003_001,FIELD_003,28.31,68.89,3.934,5.11,2026-01-19 01:50:41,1,116.398821,39.909822,53.45
DEVICE_FIELD_003_001,FIELD_003,25.85,71.89,1.679,7.05,2026-01-19 02:50:41,0,116.396704,39.908614,48.17
DEVICE_FIELD_003_001,FIELD_003,27.46,65.03,1.606,6.98,2026-01-19 03:50:41,0,116.398593,39.909015,48.59
DEVICE_FIELD_003_001,FIELD_003,28.73,66.4,1.655,7.19,2026-01-19 04:50:41,0,116.397677,39.909446,49.62
DEVICE_FIELD_003_001,FIELD_003,31.68,66.42,1.607,6.66,2026-01-19 05:50:41,0,116.397518,39.908535,53.04
DEVICE_FIELD_003_001,FIELD_003,31.53,70.68,1.575,6.92,2026-01-19 06:50:41,0,116.395956,39.911101,50.18
DEVICE_FIELD_003_001,FIELD_003,28.4,69.87,1.611,6.77,2026-01-19 07:50:41,0,116.397942,39.909185,52.34
DEVICE_FIELD_003_001,FIELD_003,29.92,62.84,1.613,6.96,2026-01-19 08:50:41,0,116.397399,39.910064,56.13
DEVICE_FIELD_003_001,FIELD_003,25.56,71.23,1.675,7.15,2026-01-19 09:50:41,0,116.397551,39.90794,45.16
DEVICE_FIELD_003_001,FIELD_003,29.89,71.8,1.603,7.0,2026-01-19 10:50:41,0,116.398622,39.910129,48.61
DEVICE_FIELD_003_001,FIELD_003,21.89,73.11,1.54,7.39,2026-01-19 11:50:41,0,116.397284,39.909704,42.61
DEVICE_FIELD_003_001,FIELD_003,23.67,80.16,1.787,6.94,2026-01-19 12:50:41,0,116.398018,39.909789,50.22
DEVICE_FIELD_003_001,FIELD_003,21.5,74.35,1.663,7.02,2026-01-19 13:50:41,0,116.397615,39.910633,39.0
DEVICE_FIELD_003_001,FIELD_003,17.55,77.42,1.605,7.14,2026-01-19 14:50:41,0,116.397786,39.91031,56.49
DEVICE_FIELD_003_001,FIELD_003,16.56,70.65,1.33,7.04,2026-01-19 15:50:41,0,116.398784,39.910304,47.33
